Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,R_x,R_y,R_z,A_x,A_y,A_z,
-1.977355,-9.522337,-0.4677404,-2.472296,-9.693912,-0.5048208,0.09391272,-10.97,-0.5998967,-2.444,-9.961532,-1.064,-2.444,-9.744021,-0.634,0.1059999,-10.50163,-0.204,
-1.979421,-9.522688,-0.4700311,-2.479338,-9.693839,-0.5094306,0.09391272,-10.97,-0.5998967,-2.444,-9.960945,-1.064,-2.444,-9.744682,-0.634,0.1059999,-10.50093,-0.204,
-1.981529,-9.523044,-0.4731017,-2.485798,-9.694282,-0.5150285,0.09391272,-10.97,-0.5998967,-2.444,-9.960117,-1.064,-2.444,-9.745698,-0.634,0.1059999,-10.49989,-0.204,
-1.983581,-9.523465,-0.4758218,-2.490844,-9.695341,-0.5194911,0.09391272,-10.97,-0.5998967,-2.444,-9.959605,-1.064,-2.444,-9.746387,-0.634,0.1059999,-10.49919,-0.204,
-1.985691,-9.523921,-0.4787002,-2.494829,-9.695882,-0.5235373,0.09391272,-10.97,-0.5998967,-2.444,-9.958901,-1.064,-2.444,-9.747432,-0.634,0.1059999,-10.49816,-0.204,
-1.989237,-9.525453,-0.4830704,-2.497965,-9.69609,-0.5275452,0.09391272,-10.97,-0.5998967,-2.444,-9.95848,-1.064,-2.444,-9.74813,-0.634,0.1059999,-10.49749,-0.204,
-1.990807,-9.52625,-0.4848934,-2.499776,-9.694765,-0.5310366,0.09391272,-10.97,-0.5998967,-2.444,-9.958097,-1.064,-2.444,-9.748825,-0.634,0.1059999,-10.49683,-0.204,
-1.992307,-9.527179,-0.4864878,-2.501521,-9.694048,-0.5344532,0.09391272,-10.97,-0.5998967,-2.444,-9.957602,-1.064,-2.444,-9.749856,-0.634,0.1059999,-10.49587,-0.204,
-1.993654,-9.527982,-0.4879526,-2.502789,-9.693683,-0.5370772,0.09391272,-10.97,-0.5998967,-2.444,-9.957327,-1.064,-2.444,-9.750529,-0.634,0.1059999,-10.49526,-0.204,
-1.996635,-9.528851,-0.4906242,-2.505334,-9.69433,-0.5404678,0.09391272,-10.97,-0.5998967,-2.444,-9.956999,-1.064,-2.444,-9.751513,-0.634,0.1059999,-10.49439,-0.204,
-1.997951,-9.529223,-0.491318,-2.507645,-9.696099,-0.5425673,0.09391272,-10.97,-0.5998967,-2.444,-9.95684,-1.064,-2.444,-9.752144,-0.634,0.1059999,-10.49385,-0.204,
-1.999195,-9.529205,-0.4924148,-2.509758,-9.697271,-0.5444402,0.09391272,-10.97,-0.5998967,-2.444,-9.95669,-1.064,-2.444,-9.75305,-0.634,0.1059999,-10.4931,-0.204,
-2.000217,-9.529567,-0.492884,-2.510775,-9.697717,-0.5453878,0.09391272,-10.97,-0.5998967,-2.444,-9.956651,-1.064,-2.444,-9.75362,-0.634,0.1059999,-10.49264,-0.204,
-2.001495,-9.529707,-0.4935357,-2.511292,-9.697407,-0.5451596,0.09391272,-10.97,-0.5998967,-2.444,-9.956683,-1.064,-2.444,-9.754421,-0.634,0.1059999,-10.49202,-0.204,
-2.003778,-9.529857,-0.4945806,-2.510724,-9.696129,-0.5449967,0.09391272,-10.97,-0.5998967,-2.444,-9.956824,-1.064,-2.444,-9.755146,-0.634,0.1059999,-10.4915,-0.204,
-2.005271,-9.529999,-0.4951697,-2.510301,-9.694083,-0.5444255,0.09391272,-10.97,-0.5998967,-2.444,-9.956979,-1.064,-2.444,-9.755585,-0.634,0.1059999,-10.49121,-0.204,
-2.006499,-9.53029,-0.4954397,-2.51039,-9.693364,-0.5440561,0.09391272,-10.97,-0.5998967,-2.444,-9.957298,-1.064,-2.444,-9.756168,-0.634,0.1059999,-10.49085,-0.204,
-2.008278,-9.530957,-0.4955817,-2.510368,-9.693545,-0.5437158,0.09391272,-10.97,-0.5998967,-2.444,-9.957568,-1.064,-2.444,-9.756505,-0.634,0.1059999,-10.49067,-0.204,
-2.00915,-9.531155,-0.4954885,-2.509941,-9.694189,-0.5439163,0.09391272,-10.97,-0.5998967,-2.444,-9.958056,-1.064,-2.444,-9.756928,-0.634,0.1059999,-10.49049,-0.204,
-2.010049,-9.531562,-0.4955392,-2.509717,-9.694815,-0.541723,0.09391272,-10.97,-0.5998967,-2.444,-9.958434,-1.064,-2.444,-9.757154,-0.634,0.1059999,-10.49042,-0.204,
-2.010946,-9.531881,-0.4954608,-2.509821,-9.695539,-0.5393345,0.09391272,-10.97,-0.5998967,-2.444,-9.959075,-1.064,-2.444,-9.757405,-0.634,0.1059999,-10.49042,-0.204,
-2.012344,-9.532348,-0.4948837,-2.509796,-9.696903,-0.5377446,0.09391272,-10.97,-0.5998967,-2.444,-9.959549,-1.064,-2.444,-9.757513,-0.634,0.1059999,-10.49048,-0.204,
-2.012884,-9.532455,-0.4946986,-2.509765,-9.698133,-0.5360306,0.09391272,-10.97,-0.5998967,-2.444,-9.960324,-1.064,-2.444,-9.757585,-0.634,0.1059999,-10.49067,-0.204,
-2.013384,-9.532775,-0.4944372,-2.51005,-9.698942,-0.5334828,0.09391272,-10.97,-0.5998967,-2.444,-9.96088,-1.064,-2.444,-9.75757,-0.634,0.1059999,-10.49085,-0.204,
-2.014403,-9.533054,-0.4949611,-2.511245,-9.699789,-0.5304437,0.09391272,-10.97,-0.5998967,-2.444,-9.961765,-1.064,-2.444,-9.757459,-0.634,0.1059999,-10.4912,-0.204,
-2.015027,-9.533072,-0.4951048,-2.513031,-9.701496,-0.5279551,0.09391272,-10.97,-0.5998967,-2.444,-9.962705,-1.064,-2.444,-9.757239,-0.634,0.1059999,-10.49166,-0.204,
-2.016129,-9.533674,-0.4956692,-2.515765,-9.704375,-0.5251604,0.09391272,-10.97,-0.5998967,-2.444,-9.963686,-1.064,-2.444,-9.756913,-0.634,0.1059999,-10.49222,-0.204,
-2.016412,-9.533982,-0.4958271,-2.517831,-9.708237,-0.5212985,0.09391272,-10.97,-0.5998967,-2.444,-9.964701,-1.064,-2.444,-9.756486,-0.634,0.1059999,-10.49286,-0.204,
-2.016622,-9.534185,-0.4961205,-2.518785,-9.711217,-0.5208316,0.09391272,-10.97,-0.5998967,-2.444,-9.96539,-1.064,-2.444,-9.756146,-0.634,0.1059999,-10.49334,-0.204,
-2.016971,-9.534421,-0.4968292,-2.519257,-9.713897,-0.5221837,0.09391272,-10.97,-0.5998967,-2.444,-9.966434,-1.064,-2.444,-9.755559,-0.634,0.1059999,-10.49412,-0.204,
-2.017255,-9.534755,-0.4973882,-2.520705,-9.716909,-0.5221136,0.09391272,-10.97,-0.5998967,-2.444,-9.967132,-1.064,-2.444,-9.755118,-0.634,0.1059999,-10.49467,-0.204,
-2.018717,-9.535583,-0.5000531,-2.522806,-9.720331,-0.5219112,0.09391272,-10.97,-0.5998967,-2.444,-9.968173,-1.064,-2.444,-9.75439,-0.634,0.1059999,-10.49556,-0.204,
-2.0195,-9.535972,-0.501308,-2.525715,-9.722183,-0.5219087,0.09391272,-10.97,-0.5998967,-2.444,-9.968859,-1.064,-2.444,-9.753862,-0.634,0.1059999,-10.49618,-0.204,
-2.020339,-9.536487,-0.5030554,-2.528512,-9.723384,-0.5249866,0.09391272,-10.97,-0.5998967,-2.444,-9.969866,-1.064,-2.444,-9.753014,-0.634,0.1059999,-10.49715,-0.204,
-2.021194,-9.537121,-0.5049762,-2.531026,-9.725019,-0.5268195,0.09391272,-10.97,-0.5998967,-2.444,-9.970519,-1.064,-2.444,-9.752415,-0.634,0.1059999,-10.49782,-0.204,
-2.021811,-9.537844,-0.5068305,-2.532913,-9.726282,-0.5288164,0.09391272,-10.97,-0.5998967,-2.444,-9.971152,-1.064,-2.444,-9.751792,-0.634,0.1059999,-10.4985,-0.204,
-2.022911,-9.538923,-0.5109239,-2.534664,-9.726981,-0.5302991,0.09391272,-10.97,-0.5998967,-2.444,-9.972061,-1.064,-2.444,-9.750821,-0.634,0.1059999,-10.49954,-0.204,
-2.02358,-9.539376,-0.5126507,-2.536266,-9.727489,-0.5307615,0.09391272,-10.97,-0.5998967,-2.444,-9.972634,-1.064,-2.444,-9.750153,-0.634,0.1059999,-10.50023,-0.204,
-2.02436,-9.539765,-0.5146723,-2.538554,-9.726641,-0.5334228,0.09391272,-10.97,-0.5998967,-2.444,-9.973439,-1.064,-2.444,-9.749128,-0.634,0.1059999,-10.50128,-0.204,
-2.024959,-9.539927,-0.5166839,-2.540694,-9.724638,-0.537392,0.09391272,-10.97,-0.5998967,-2.444,-9.973934,-1.064,-2.444,-9.748436,-0.634,0.1059999,-10.50197,-0.204,
-2.025933,-9.54027,-0.5205455,-2.542277,-9.723401,-0.5394372,0.09391272,-10.97,-0.5998967,-2.444,-9.974395,-1.064,-2.444,-9.747739,-0.634,0.1059999,-10.50266,-0.204,
-2.026496,-9.540303,-0.5219893,-2.543551,-9.722174,-0.5417166,0.09391272,-10.97,-0.5998967,-2.444,-9.975013,-1.064,-2.444,-9.746693,-0.634,0.1059999,-10.50366,-0.204,
-2.026875,-9.540264,-0.523001,-2.543932,-9.720128,-0.5434278,0.09391272,-10.97,-0.5998967,-2.444,-9.975375,-1.064,-2.444,-9.746,-0.634,0.1059999,-10.50432,-0.204,
-2.027114,-9.540132,-0.5232472,-2.543309,-9.716949,-0.5451671,0.09391272,-10.97,-0.5998967,-2.444,-9.975838,-1.064,-2.444,-9.744977,-0.634,0.1059999,-10.50526,-0.204,
-2.027514,-9.540195,-0.523407,-2.542283,-9.712477,-0.5460441,0.09391272,-10.97,-0.5998967,-2.444,-9.97609,-1.064,0.1059999,-10.50586,-0.204,
-2.02838,-9.538191,-0.525023,-2.54011,-9.706844,-0.5470466,0.09391272,-10.97,-0.5998967,-2.444,-9.976383,-1.064,0.1059999,-10.5067,-0.204,
-2.028319,-9.537947,-0.5236054,-2.537598,-9.70196,-0.5455853,0.09391272,-10.97,-0.5998967,-2.444,-9.976519,-1.064,0.1059999,-10.50723,-0.204,
-2.029196,-9.536238,-0.5248871,-2.534234,-9.696865,-0.5413688,0.09391272,-10.97,-0.5998967,-2.444,-9.976632,-1.064,0.1059999,-10.50796,-0.204,
-2.029132,-9.536729,-0.5224305,-2.530417,-9.693357,-0.5356951,0.09391272,-10.97,-0.5998967,-2.444,-9.976647,-1.064,0.1059999,-10.5084,-0.204,
-2.028597,-9.535614,-0.5158527,-2.52455,-9.68856,-0.5275721,0.09391272,-10.97,-0.5998967,-2.444,-9.976579,-1.064,0.1059999,-10.50898,-0.204,
-2.027771,-9.534774,-0.5108257,-2.51744,-9.684085,-0.516969,0.09391272,-10.97,-0.5998967,-2.444,-9.9764,-1.064,0.1059999,-10.50947,-0.204,
-2.026854,-9.533579,-0.5053384,-2.509702,-9.680474,-0.5050763,0.09391272,-10.97,-0.5998967,-2.444,-9.976223,-1.064,0.1059999,-10.50975,-0.204,
-2.024984,-9.529763,-0.4916275,-2.500575,-9.676781,-0.4905327,0.09391272,-10.97,-0.5998967,-2.444,-9.975868,-1.064,0.1059999,-10.51007,-0.204,
-2.023254,-9.527885,-0.483362,-2.488324,-9.676785,-0.4641438,0.09391272,-10.97,-0.5998967,-2.444,-9.975576,-1.064,0.1059999,-10.51023,-0.204,
-2.021309,-9.526148,-0.4735559,-2.47552,-9.671871,-0.4550864,0.09391272,-10.97,-0.5998967,-2.444,-9.97524,-1.064,0.1059999,-10.51033,-0.204,
-2.018633,-9.525113,-0.46144,-2.460068,-9.672548,-0.4311388,0.09391272,-10.97,-0.5998967,-2.444,-9.974658,-1.064,0.1059999,-10.51041,-0.204,
-2.015226,-9.524429,-0.4482983,-2.442351,-9.674844,-0.4026411,0.09391272,-10.97,-0.5998967,-2.444,-9.974221,-1.064,0.1059999,-10.5104,-0.204,
-2.012123,-9.523719,-0.4375293,-2.422087,-9.68131,-0.3686022,0.09391272,-10.97,-0.5998967,-2.444,-9.973747,-1.064,0.1059999,-10.51034,-0.204,
-2.001336,-9.523843,-0.4105008,-2.399142,-9.691444,-0.3291178,0.09391272,-10.97,-0.5998967,-2.444,-9.972972,-1.064,0.1059999,-10.51015,-0.204,
-1.99646,-9.523296,-0.399335,-2.372023,-9.705112,-0.2853449,0.09391272,-10.97,-0.5998967,-2.444,-9.972416,-1.064,0.1059999,-10.50997,-0.204,
-1.991577,-9.522951,-0.3896624,-2.33919,-9.724501,-0.2353253,0.09391272,-10.97,-0.5998967,-2.444,-9.971531,-1.064,0.1059999,-10.50962,-0.204,
-1.977022,-9.523054,-0.3680471,-2.301613,-9.7497,-0.1815147,0.09391272,-10.97,-0.5998967,-2.444,-9.970592,-1.064,0.1059999,-10.50916,-0.204,
-1.97077,-9.521981,-0.3619178,-2.255306,-9.78029,-0.1241986,0.09391272,-10.97,-0.5998967,-2.444,-9.96961,-1.064,0.1059999,-10.5086,-0.204,
-1.954687,-9.523911,-0.3452868,-2.198745,-9.81431,-0.06828541,0.09391272,-10.97,-0.5998967,-2.444,-9.968596,-1.064,0.1059999,-10.50796,-0.204,
-1.945985,-9.525937,-0.3367009,-2.143885,-9.842462,-0.02605158,0.09391272,-10.97,-0.5998967,-2.444,-9.967559,-1.064,0.1059999,-10.50723,-0.204,
-1.936581,-9.528231,-0.3310298,-2.088778,-9.864178,0.004942715,0.09391272,-10.97,-0.5998967,-2.444,-9.966863,-1.064,0.1059999,-10.5067,-0.204,
-1.925981,-9.530946,-0.3250756,-2.025285,-9.884465,0.03245443,0.09391272,-10.97,-0.5998967,-2.444,-9.966165,-1.064,0.1059999,-10.50615,-0.204,
-1.915314,-9.534075,-0.3218656,-1.95779,-9.900125,0.04875273,0.09391272,-10.97,-0.5998967,-2.444,-9.965469,-1.064,0.1059999,-10.50556,-0.204,
-1.892494,-9.540416,-0.3213015,-1.894995,-9.910616,0.05403072,0.09391272,-10.97,-0.5998967,-2.444,-9.964437,-1.064,0.1059999,-10.50464,-0.204,
-1.88233,-9.543931,-0.3237411,-1.833543,-9.919001,0.05314988,0.09391272,-10.97,-0.5998967,-2.444,-9.963762,-1.064,0.1059999,-10.50399,-0.204,
-1.872607,-9.547966,-0.3275066,-1.762508,-9.925374,0.03932041,0.09391272,-10.97,-0.5998967,-2.444,-9.962777,-1.064,0.1059999,-10.503,-0.204,
-1.863356,-9.551833,-0.332108,-1.700255,-9.930097,0.01847011,0.09391272,-10.97,-0.5998967,-2.444,-9.962144,-1.064,0.1059999,-10.50232,-0.204,
-1.854381,-9.555976,-0.336715,-1.648025,-9.93534,-0.006821454,0.09391272,-10.97,-0.5998967,-2.444,-9.961235,-1.064,0.1059999,-10.50128,-0.204,
-1.837177,-9.562794,-0.3491822,-1.599548,-9.941591,-0.04158837,0.09391272,-10.97,-0.5998967,-2.444,-9.960662,-1.064,0.1059999,-10.50059,-0.204,
-1.828349,-9.565546,-0.3552285,-1.552037,-9.948374,-0.08189553,0.09391272,-10.97,-0.5998967,-2.444,-9.959857,-1.064,0.1059999,-10.49954,-0.204,
-1.819841,-9.567232,-0.3622567,-1.514824,-9.955853,-0.1215844,0.09391272,-10.97,-0.5998967,-2.444,-9.959127,-1.064,0.1059999,-10.4985,-0.204,
-1.803236,-9.566652,-0.3781267,-1.484063,-9.964317,-0.1615805,0.09391272,-10.97,-0.5998967,-2.444,-9.958686,-1.064,0.1059999,-10.49782,-0.204,
-1.795915,-9.564581,-0.3846607,-1.45836,-9.972976,-0.198409,0.09391272,-10.97,-0.5998967,-2.444,-9.958097,-1.064,0.1059999,-10.49683,-0.204,
-1.789078,-9.56201,-0.3903926,-1.437068,-9.980878,-0.2313593,0.09391272,-10.97,-0.5998967,-2.444,-9.957602,-1.064,0.1059999,-10.49587,-0.204,
-1.775985,-9.555961,-0.3988854,-1.415852,-9.987157,-0.2627967,0.09391272,-10.97,-0.5998967,-2.444,-9.957327,-1.064,0.1059999,-10.49526,-0.204,
-1.769576,-9.553676,-0.4022591,-1.391635,-9.991055,-0.2948555,0.09391272,-10.97,-0.5998967,-2.444,-9.956999,-1.064,0.1059999,-10.49439,-0.204,
-1.755903,-9.549952,-0.4077638,-1.379565,-9.996348,-0.327923,0.09391272,-10.97,-0.5998967,-2.444,-9.956778,-1.064,0.1059999,-10.49359,-0.204,
-1.748974,-9.548529,-0.4108118,-1.360279,-9.997873,-0.3513206,0.09391272,-10.97,-0.5998967,-2.444,-9.956664,-1.064,0.1059999,-10.49286,-0.204,
-1.738029,-9.546668,-0.4175726,-1.344015,-9.999217,-0.3699207,0.09391272,-10.97,-0.5998967,-2.444,-9.95666,-1.064,0.1059999,-10.49222,-0.204,
-1.734411,-9.545136,-0.4222158,-1.328694,-10.00164,-0.3843355,0.09391272,-10.97,-0.5998967,-2.444,-9.956765,-1.064,0.1059999,-10.49166,-0.204,
-1.746637,-9.546916,-0.4347375,-1.313762,-10.00228,-0.3928139,0.09391272,-10.97,-0.5998967,-2.444,-9.956979,-1.064,0.1059999,-10.49121,-0.204,
-1.742217,-9.543159,-0.4425622,-1.299577,-10.00255,-0.4004025,0.09391272,-10.97,-0.5998967,-2.444,-9.95718,-1.064,0.1059999,-10.49096,-0.204,
-1.73933,-9.541378,-0.444723,-1.283159,-10.00047,-0.4091204,0.09391272,-10.97,-0.5998967,-2.444,-9.957568,-1.064,0.1059999,-10.49067,-0.204,
-1.735288,-9.539546,-0.4458682,-1.267566,-9.996805,-0.4178733,0.09391272,-10.97,-0.5998967,-2.444,-9.958056,-1.064,0.1059999,-10.49049,-0.204,
-1.728271,-9.537933,-0.4484497,-1.252872,-9.99182,-0.427551,0.09391272,-10.97,-0.5998967,-2.444,-9.958638,-1.064,0.1059999,-10.49041,-0.204,
-1.717337,-9.537899,-0.4583653,-1.241419,-9.98693,-0.4364524,0.09391272,-10.97,-0.5998967,-2.444,-9.959075,-1.064,0.1059999,-10.49042,-0.204,
-1.715276,-9.538187,-0.4612601,-1.232218,-9.982692,-0.445002,0.09391272,-10.97,-0.5998967,-2.444,-9.959799,-1.064,0.1059999,-10.49053,-0.204,
-1.712516,-9.540169,-0.4681987,-1.225113,-9.979861,-0.4530262,0.09391272,-10.97,-0.5998967,-2.444,-9.960598,-1.064,0.1059999,-10.49075,-0.204,
-1.711815,-9.541443,-0.4718016,-1.21796,-9.979926,-0.462768,0.09391272,-10.97,-0.5998967,-2.444,-9.961168,-1.064,0.1059999,-10.49095,-0.204,
-1.712341,-9.544358,-0.4785206,-1.215792,-9.98324,-0.4698557,0.09391272,-10.97,-0.5998967,-2.444,-9.962386,-1.064,0.1059999,-10.4915,-0.204,
-1.714976,-9.54611,-0.4828704,-1.217097,-9.98709,-0.4725558,0.09391272,-10.97,-0.5998967,-2.444,-9.963355,-1.064,0.1059999,-10.49202,-0.204,
-1.716584,-9.546655,-0.483955,-1.22098,-9.991296,-0.4725915,0.09391272,-10.97,-0.5998967,-2.444,-9.96436,-1.064,0.1059999,-10.49264,-0.204,
-1.716398,-9.546629,-0.48501,-1.226245,-9.995903,-0.4710492,0.09391272,-10.97,-0.5998967,-2.444,-9.96539,-1.064,0.1059999,-10.49334,-0.204,
-1.720867,-9.546912,-0.4889467,-1.233061,-10.00058,-0.4699416,0.09391272,-10.97,-0.5998967,-2.444,-9.966434,-1.064,0.1059999,-10.49412,-0.204,
-1.723135,-9.547009,-0.4908027,-1.238386,-10.004,-0.4687626,0.09391272,-10.97,-0.5998967,-2.444,-9.967132,-1.064,0.1059999,-10.49467,-0.204,
-1.725326,-9.547225,-0.4925504,-1.243853,-10.00797,-0.4677307,0.09391272,-10.97,-0.5998967,-2.444,-9.968173,-1.064,0.1059999,-10.49556,-0.204,
-1.729293,-9.547771,-0.496002,-1.249115,-10.0122,-0.4671586,0.09391272,-10.97,-0.5998967,-2.444,-9.969198,-1.064,0.1059999,-10.4965,-0.204,
-1.731012,-9.547809,-0.4973251,-1.254612,-10.01707,-0.4657823,0.09391272,-10.97,-0.5998967,-2.444,-9.969866,-1.064,0.1059999,-10.49715,-0.204,
-1.734266,-9.547864,-0.4996657,-1.26064,-10.02197,-0.4644614,0.09391272,-10.97,-0.5998967,-2.444,-9.970839,-1.064,0.1059999,-10.49816,-0.204,
-1.735524,-9.547652,-0.5005224,-1.265849,-10.02507,-0.4628446,0.09391272,-10.97,-0.5998967,-2.444,-9.971765,-1.064,0.1059999,-10.49919,-0.204,
-1.736736,-9.547727,-0.5010803,-1.269662,-10.02658,-0.4611481,0.09391272,-10.97,-0.5998967,-2.444,-9.972634,-1.064,0.1059999,-10.50023,-0.204,
-1.739218,-9.548066,-0.5016755,-1.272231,-10.0276,-0.4598631,0.09391272,-10.97,-0.5998967,-2.444,-9.973439,-1.064,0.1059999,-10.50128,-0.204,
-1.739993,-9.548283,-0.5017973,-1.273317,-10.02694,-0.4586334,0.09391272,-10.97,-0.5998967,-2.444,-9.973934,-1.064,0.1059999,-10.50197,-0.204,
-1.741554,-9.548521,-0.5015083,-1.272634,-10.02376,-0.457108,0.09391272,-10.97,-0.5998967,-2.444,-9.97461,-1.064,0.1059999,-10.503,-0.204,
-1.742082,-9.548576,-0.5008994,-1.270336,-10.01907,-0.4559721,0.09391272,-10.97,-0.5998967,-2.444,-9.9752,-1.064,0.1059999,-10.50399,-0.204,
-1.742595,-9.548829,-0.500329,-1.266728,-10.01121,-0.4549304,0.09391272,-10.97,-0.5998967,-2.444,-9.975695,-1.064,0.1059999,-10.50495,-0.204,
-1.743649,-9.549044,-0.4989523,-1.262624,-10.00263,-0.4523298,0.09391272,-10.97,-0.5998967,-2.444,-9.97609,-1.064,0.1059999,-10.50586,-0.204,
-1.743654,-9.549159,-0.4984631,-1.260019,-9.994152,-0.4496797,0.09391272,-10.97,-0.5998967,-2.444,-9.976297,-1.064,0.1059999,-10.50643,-0.204,
-1.743557,-9.549526,-0.4981577,-1.256598,-9.983823,-0.4462366,0.09391272,-10.97,-0.5998967,-2.444,-9.976519,-1.064,0.1059999,-10.50723,-0.204,
-1.743609,-9.549616,-0.4977092,-1.252342,-9.973691,-0.4434044,0.09391272,-10.97,-0.5998967,-2.444,-9.976632,-1.064,0.1059999,-10.50796,-0.204,
-1.743626,-9.549733,-0.4973899,-1.248274,-9.964093,-0.4411214,0.09391272,-10.97,-0.5998967,-2.444,-9.976636,-1.064,0.1059999,-10.5086,-0.204,
-1.743977,-9.549475,-0.497218,-1.243703,-9.953604,-0.4391475,0.09391272,-10.97,-0.5998967,-2.444,-9.976531,-1.064,0.1059999,-10.50916,-0.204,
-1.744188,-9.549191,-0.4974961,-1.239509,-9.946068,-0.4380172,0.09391272,-10.97,-0.5998967,-2.444,-9.976317,-1.064,0.1059999,-10.50961,-0.204,
-1.745092,-9.548861,-0.4976264,-1.235946,-9.938962,-0.4374008,0.09391272,-10.97,-0.5998967,-2.444,-9.975998,-1.064,0.1059999,-10.50997,-0.204,
-1.745386,-9.548889,-0.4971173,-1.233583,-9.934141,-0.4368832,0.09391272,-10.97,-0.5998967,-2.444,-9.975576,-1.064,0.1059999,-10.51023,-0.204,
-1.745696,-9.548882,-0.4968999,-1.233088,-9.932673,-0.436248,0.09391272,-10.97,-0.5998967,-2.444,-9.97524,-1.064,0.1059999,-10.51033,-0.204,
-1.746373,-9.549511,-0.4957765,-1.233499,-9.933057,-0.4358795,0.09391272,-10.97,-0.5998967,-2.444,-9.974658,-1.064,0.1059999,-10.51041,-0.204,
-1.746782,-9.549873,-0.495281,-1.23528,-9.935658,-0.4361363,0.09391272,-10.97,-0.5998967,-2.444,-9.973989,-1.064,0.1059999,-10.51037,-0.204,
-1.74819,-9.550532,-0.4941776,-1.238926,-9.94306,-0.4362049,0.09391272,-10.97,-0.5998967,-2.444,-9.973239,-1.064,0.1059999,-10.51023,-0.204,
-1.748759,-9.550527,-0.4933129,-1.244695,-9.956256,-0.436989,0.09391272,-10.97,-0.5998967,-2.444,-9.972416,-1.064,0.1059999,-10.50997,-0.204,
-1.749976,-9.550103,-0.4916039,-1.253219,-9.974838,-0.4376735,0.09391272,-10.97,-0.5998967,-2.444,-9.971531,-1.064,0.1059999,-10.50962,-0.204,
-1.751342,-9.549274,-0.4906245,-1.262777,-9.996247,-0.441581,0.09391272,-10.97,-0.5998967,-2.444,-9.970592,-1.064,0.1059999,-10.50916,-0.204,
-1.752019,-9.549025,-0.4903474,-1.272735,-10.02007,-0.4471907,0.09391272,-10.97,-0.5998967,-2.444,-9.969275,-1.064,0.1059999,-10.5084,-0.204,
-1.752575,-9.548758,-0.4900973,-1.28415,-10.04256,-0.4536368,0.09391272,-10.97,-0.5998967,-2.444,-9.968596,-1.064,0.1059999,-10.50796,-0.204,
-1.754063,-9.548662,-0.4896492,-1.296774,-10.06407,-0.4605271,0.09391272,-10.97,-0.5998967,-2.444,-9.967559,-1.064,0.1059999,-10.50723,-0.204,
-1.754494,-9.548564,-0.4891422,-1.315676,-10.09125,-0.4703919,0.09391272,-10.97,-0.5998967,-2.444,-9.966514,-1.064,0.1059999,-10.50643,-0.204,
-1.755454,-9.548048,-0.4876476,-1.334591,-10.11403,-0.4789419,0.09391272,-10.97,-0.5998967,-2.444,-9.965468,-1.064,0.1059999,-10.50556,-0.204,
-1.756028,-9.548165,-0.4868179,-1.353457,-10.13574,-0.4880518,0.09391272,-10.97,-0.5998967,-2.444,-9.964437,-1.064,0.1059999,-10.50464,-0.204,
-1.756741,-9.547906,-0.485704,-1.372555,-10.15593,-0.4988961,0.09391272,-10.97,-0.5998967,-2.444,-9.96343,-1.064,0.1059999,-10.50367,-0.204,
-1.757019,-9.548079,-0.4854307,-1.388359,-10.17175,-0.507445,0.09391272,-10.97,-0.5998967,-2.444,-9.962777,-1.064,0.1059999,-10.503,-0.204,
-1.757497,-9.54824,-0.4856978,-1.403795,-10.18629,-0.5168096,0.09391272,-10.97,-0.5998967,-2.444,-9.961835,-1.064,0.1059999,-10.50198,-0.204,
-1.758035,-9.548178,-0.4866934,-1.41207,-10.19373,-0.5230249,0.09391272,-10.97,-0.5998967,-2.444,-9.960945,-1.064,0.1059999,-10.50093,-0.204,
-1.758078,-9.548084,-0.4873728,-1.413577,-10.19593,-0.5256304,0.09391272,-10.97,-0.5998967,-2.444,-9.960386,-1.064,0.1059999,-10.50024,-0.204,
-1.758072,-9.547871,-0.4880779,-1.402058,-10.18872,-0.5230438,0.09391272,-10.97,-0.5998967,-2.444,-9.959605,-1.064,0.1059999,-10.49919,-0.204,
-1.758423,-9.547723,-0.4888361,-1.385321,-10.176,-0.5173737,0.09391272,-10.97,-0.5998967,-2.444,-9.958901,-1.064,0.1059999,-10.49816,-0.204,
-1.758508,-9.547519,-0.4891651,-1.359223,-10.15424,-0.5054724,0.09391272,-10.97,-0.5998967,-2.444,-9.958283,-1.064,0.1059999,-10.49716,-0.204,
-1.758242,-9.547307,-0.490137,-1.331611,-10.12794,-0.4921412,0.09391272,-10.97,-0.5998967,-2.444,-9.957756,-1.064,0.1059999,-10.49619,-0.204,
-1.757938,-9.547373,-0.4906603,-1.296764,-10.08834,-0.4737958,0.09391272,-10.97,-0.5998967,-2.444,-9.957327,-1.064,0.1059999,-10.49526,-0.204,
-1.757208,-9.547452,-0.4912103,-1.266021,-10.04382,-0.4590269,0.09391272,-10.97,-0.5998967,-2.444,-9.957097,-1.064,0.1059999,-10.49468,-0.204,
-1.755923,-9.548035,-0.4916679,-1.241134,-9.997148,-0.4463329,0.09391272,-10.97,-0.5998967,-2.444,-9.95684,-1.064,0.1059999,-10.49385,-0.204,
-1.755355,-9.548628,-0.4915109,-1.221276,-9.949979,-0.435384,0.09391272,-10.97,-0.5998967,-2.444,-9.95669,-1.064,0.1059999,-10.4931,-0.204,
