Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,V_x,V_y,V_z,E_x,E_y,E_z,
-1.550123,-9.573609,0.4320852,-1.265362,-10.26464,0.4728675,0.6412385,-10.97,0.1456191,-2.444,-10.55864,-0.634,-2.444,-10.28249,1.086,-0.914,-10.10499,-1.064,
-1.550574,-9.574108,0.4320137,-1.272718,-10.26708,0.4514917,0.6412385,-10.97,0.1456191,-2.444,-10.55945,-0.634,-2.444,-10.28299,1.086,-0.914,-10.10398,-1.064,
-1.550516,-9.574161,0.4322149,-1.28087,-10.26815,0.4356299,0.6412385,-10.97,0.1456191,-2.444,-10.56003,-0.634,-2.444,-10.28338,1.086,-0.914,-10.1033,-1.064,
-1.551459,-9.574588,0.4323577,-1.288903,-10.26838,0.4269503,0.6412385,-10.97,0.1456191,-2.444,-10.56094,-0.634,-2.444,-10.28403,1.086,-0.914,-10.10226,-1.064,
-1.551924,-9.574767,0.432615,-1.295258,-10.26873,0.425537,0.6412385,-10.97,0.1456191,-2.444,-10.56191,-0.634,-2.444,-10.28476,1.086,-0.914,-10.10121,-1.064,
-1.552101,-9.574837,0.4324707,-1.300807,-10.2685,0.4281999,0.6412385,-10.97,0.1456191,-2.444,-10.56291,-0.634,-2.444,-10.28557,1.086,-0.914,-10.10017,-1.064,
-1.55249,-9.574587,0.4318933,-1.306681,-10.26856,0.4339191,0.6412385,-10.97,0.1456191,-2.444,-10.56359,-0.634,-2.444,-10.28614,1.086,-0.914,-10.09948,-1.064,
-1.552412,-9.573998,0.4313217,-1.313694,-10.26753,0.4423402,0.6412385,-10.97,0.1456191,-2.444,-10.56463,-0.634,-2.444,-10.28706,1.086,-0.914,-10.09848,-1.064,
-1.552455,-9.57363,0.4303585,-1.32103,-10.26571,0.4544002,0.6412385,-10.97,0.1456191,-2.444,-10.56532,-0.634,-2.444,-10.28769,1.086,-0.914,-10.09782,-1.064,
-1.552225,-9.573287,0.429699,-1.328355,-10.26399,0.4670237,0.6412385,-10.97,0.1456191,-2.444,-10.56637,-0.634,-2.444,-10.28868,1.086,-0.914,-10.09688,-1.064,
-1.551645,-9.57284,0.429081,-1.336189,-10.2607,0.4817007,0.6412385,-10.97,0.1456191,-2.444,-10.56706,-0.634,-2.444,-10.28935,1.086,-0.914,-10.09628,-1.064,
-1.551121,-9.571058,0.4277549,-1.344797,-10.25569,0.4998954,0.6412385,-10.97,0.1456191,-2.444,-10.56808,-0.634,-2.444,-10.29039,1.086,-0.914,-10.09543,-1.064,
-1.55111,-9.57006,0.4272861,-1.351945,-10.25117,0.5148593,0.6412385,-10.97,0.1456191,-2.444,-10.56907,-0.634,-2.444,-10.29143,1.086,-0.914,-10.09465,-1.064,
-1.552057,-9.568786,0.4265901,-1.359289,-10.24563,0.5297117,0.6412385,-10.97,0.1456191,-2.444,-10.56971,-0.634,-2.444,-10.29213,1.086,-0.914,-10.09417,-1.064,
-1.553629,-9.567201,0.4253122,-1.36581,-10.24015,0.542355,0.6412385,-10.97,0.1456191,-2.444,-10.57063,-0.634,-2.444,-10.29317,1.086,-0.914,-10.09352,-1.064,
-1.555762,-9.566059,0.4240846,-1.372499,-10.23415,0.5545796,0.6412385,-10.97,0.1456191,-2.444,-10.57121,-0.634,-2.444,-10.29385,1.086,-0.914,-10.09313,-1.064,
-1.556703,-9.563619,0.4224978,-1.377666,-10.22932,0.5630261,0.6412385,-10.97,0.1456191,-2.444,-10.57202,-0.634,-2.444,-10.29486,1.086,-0.914,-10.09264,-1.064,
-1.557055,-9.562613,0.421586,-1.382642,-10.22488,0.5701665,0.6412385,-10.97,0.1456191,-2.444,-10.57252,-0.634,-2.444,-10.2955,1.086,-0.914,-10.09236,-1.064,
-1.557172,-9.561739,0.4207779,-1.386906,-10.22149,0.5755779,0.6412385,-10.97,0.1456191,-2.444,-10.57321,-0.634,-2.444,-10.29644,1.086,-0.914,-10.09203,-1.064,
-1.558817,-9.561297,0.4192662,-1.389951,-10.21921,0.5783052,0.6412385,-10.97,0.1456191,-2.444,-10.57362,-0.634,-2.444,-10.29704,1.086,-0.914,-10.09187,-1.064,
-1.560538,-9.560848,0.4174954,-1.391664,-10.21876,0.5787495,0.6412385,-10.97,0.1456191,-2.444,-10.57399,-0.634,-2.444,-10.2976,1.086,-0.914,-10.09175,-1.064,
-1.561657,-9.56075,0.4168841,-1.392359,-10.21936,0.5774775,0.6412385,-10.97,0.1456191,-2.444,-10.57447,-0.634,-2.444,-10.2984,1.086,-0.914,-10.09167,-1.064,
-1.562874,-9.560558,0.416136,-1.391688,-10.22077,0.5745549,0.6412385,-10.97,0.1456191,-2.444,-10.57485,-0.634,-2.444,-10.29912,1.086,-0.914,-10.0917,-1.064,
-1.564219,-9.560397,0.4156426,-1.389694,-10.22354,0.5700703,0.6412385,-10.97,0.1456191,-2.444,-10.57504,-0.634,-2.444,-10.29956,1.086,-0.914,-10.09178,-1.064,
-1.568475,-9.559513,0.4141371,-1.387071,-10.22681,0.5648069,0.6412385,-10.97,0.1456191,-2.444,-10.57524,-0.634,-2.444,-10.30013,1.086,-0.914,-10.092,-1.064,
-1.570202,-9.558739,0.4134689,-1.383528,-10.2307,0.5583541,0.6412385,-10.97,0.1456191,-2.444,-10.57534,-0.634,-2.444,-10.30062,1.086,-0.914,-10.09231,-1.064,
-1.572732,-9.558065,0.4123655,-1.379133,-10.23499,0.5519473,0.6412385,-10.97,0.1456191,-2.444,-10.57534,-0.634,-2.444,-10.30089,1.086,-0.914,-10.09258,-1.064,
-1.575048,-9.557245,0.4111906,-1.374229,-10.23932,0.5456312,0.6412385,-10.97,0.1456191,-2.444,-10.57525,-0.634,-2.444,-10.3012,1.086,-0.914,-10.09307,-1.064,
-1.580265,-9.555333,0.4083584,-1.368943,-10.24362,0.5401087,0.6412385,-10.97,0.1456191,-2.444,-10.57513,-0.634,-2.444,-10.30135,1.086,-0.914,-10.09344,-1.064,
-1.583408,-9.5544,0.4062892,-1.363119,-10.24702,0.536276,0.6412385,-10.97,0.1456191,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,-0.914,-10.09386,-1.064,
-1.587143,-9.553554,0.4038442,-1.356532,-10.24963,0.535044,0.6412385,-10.97,0.1456191,-2.444,-10.57462,-0.634,-2.444,-10.30152,1.086,-0.914,-10.09455,-1.064,
-1.592083,-9.552155,0.4000519,-1.349417,-10.25188,0.536141,0.6412385,-10.97,0.1456191,-2.444,-10.57434,-0.634,-2.444,-10.3015,1.086,-0.914,-10.09506,-1.064,
-1.595286,-9.551064,0.3967157,-1.339897,-10.25571,0.5386211,0.6412385,-10.97,0.1456191,-2.444,-10.57383,-0.634,-2.444,-10.30138,1.086,-0.914,-10.09588,-1.064,
-1.603101,-9.549546,0.3890313,-1.331193,-10.2593,0.5422055,0.6412385,-10.97,0.1456191,-2.444,-10.57323,-0.634,-2.444,-10.30116,1.086,-0.914,-10.09677,-1.064,
-1.606863,-9.548585,0.3847058,-1.32609,-10.26113,0.5460816,0.6412385,-10.97,0.1456191,-2.444,-10.57279,-0.634,-2.444,-10.30095,1.086,-0.914,-10.09739,-1.064,
-1.6093,-9.547833,0.38,-1.324563,-10.26235,0.5515196,0.6412385,-10.97,0.1456191,-2.444,-10.57205,-0.634,-2.444,-10.30055,1.086,-0.914,-10.09836,-1.064,
-1.615465,-9.54719,0.3694827,-1.327863,-10.26258,0.5576586,0.6412385,-10.97,0.1456191,-2.444,-10.57124,-0.634,-2.444,-10.30005,1.086,-0.914,-10.09936,-1.064,
-1.618338,-9.547095,0.3636132,-1.336036,-10.26227,0.5651392,0.6412385,-10.97,0.1456191,-2.444,-10.57036,-0.634,-2.444,-10.29945,1.086,-0.914,-10.10039,-1.064,
-1.619737,-9.547131,0.3575135,-1.348716,-10.26178,0.5737533,0.6412385,-10.97,0.1456191,-2.444,-10.56974,-0.634,-2.444,-10.29901,1.086,-0.914,-10.10108,-1.064,
-1.622048,-9.547386,0.3448559,-1.367708,-10.26109,0.5838133,0.6412385,-10.97,0.1456191,-2.444,-10.56878,-0.634,-2.444,-10.29828,1.086,-0.914,-10.10213,-1.064,
-1.623447,-9.547678,0.3318849,-1.387943,-10.26051,0.5924816,0.6412385,-10.97,0.1456191,-2.444,-10.56744,-0.634,-2.444,-10.29718,1.086,-0.914,-10.10352,-1.064,
-1.616812,-9.546627,0.3275898,-1.409673,-10.25976,0.5992661,0.6412385,-10.97,0.1456191,-2.444,-10.56641,-0.634,-2.444,-10.29629,1.086,-0.914,-10.10453,-1.064,
-1.619797,-9.548613,0.3193715,-1.432606,-10.25933,0.6065722,0.6412385,-10.97,0.1456191,-2.444,-10.56571,-0.634,-2.444,-10.29567,1.086,-0.914,-10.1052,-1.064,
-1.618562,-9.549224,0.3063872,-1.457031,-10.25945,0.6146014,0.6412385,-10.97,0.1456191,-2.444,-10.56466,-0.634,-2.444,-10.29469,1.086,-0.914,-10.10615,-1.064,
-1.616106,-9.549707,0.3008851,-1.480465,-10.25904,0.6230828,0.6412385,-10.97,0.1456191,-2.444,-10.56362,-0.634,-2.444,-10.29369,1.086,-0.914,-10.10706,-1.064,
-1.614042,-9.550132,0.2953819,-1.504067,-10.25857,0.6300989,0.6412385,-10.97,0.1456191,-2.444,-10.5626,-0.634,-2.444,-10.29265,1.086,-0.914,-10.10791,-1.064,
-1.608846,-9.55131,0.285515,-1.528507,-10.25757,0.6353959,0.6412385,-10.97,0.1456191,-2.444,-10.56194,-0.634,-2.444,-10.29196,1.086,-0.914,-10.10844,-1.064,
-1.60595,-9.551393,0.2808634,-1.553056,-10.25566,0.6383489,0.6412385,-10.97,0.1456191,-2.444,-10.56098,-0.634,-2.444,-10.29091,1.086,-0.914,-10.10918,-1.064,
-1.601506,-9.552918,0.2699039,-1.57708,-10.25333,0.6383736,0.6412385,-10.97,0.1456191,-2.444,-10.56036,-0.634,-2.444,-10.29022,1.086,-0.914,-10.10962,-1.064,
-1.598464,-9.553775,0.2645418,-1.59793,-10.2524,0.6357966,0.6412385,-10.97,0.1456191,-2.444,-10.55948,-0.634,-2.444,-10.28919,1.086,-0.914,-10.11021,-1.064,
-1.594797,-9.554232,0.2600935,-1.616035,-10.25126,0.6316821,0.6412385,-10.97,0.1456191,-2.444,-10.55867,-0.634,-2.444,-10.28818,1.086,-0.914,-10.11071,-1.064,
-1.590847,-9.554931,0.2550981,-1.631645,-10.25112,0.6263154,0.6412385,-10.97,0.1456191,-2.444,-10.55792,-0.634,-2.444,-10.28722,1.086,-0.914,-10.1111,-1.064,
-1.583495,-9.555218,0.2473032,-1.646888,-10.25175,0.6191151,0.6412385,-10.97,0.1456191,-2.444,-10.55747,-0.634,-2.444,-10.2866,1.086,-0.914,-10.11131,-1.064,
-1.579433,-9.554832,0.2435204,-1.659514,-10.25222,0.6115916,0.6412385,-10.97,0.1456191,-2.444,-10.55687,-0.634,-2.444,-10.28571,1.086,-0.914,-10.11154,-1.064,
-1.575709,-9.554571,0.240228,-1.670394,-10.25354,0.6024482,0.6412385,-10.97,0.1456191,-2.444,-10.55652,-0.634,-2.444,-10.28516,1.086,-0.914,-10.11163,-1.064,
-1.568735,-9.554287,0.2349083,-1.680964,-10.25478,0.5918861,0.6412385,-10.97,0.1456191,-2.444,-10.55608,-0.634,-2.444,-10.28439,1.086,-0.914,-10.11167,-1.064,
-1.565693,-9.554121,0.2327577,-1.689209,-10.25594,0.5818354,0.6412385,-10.97,0.1456191,-2.444,-10.55574,-0.634,-2.444,-10.28369,1.086,-0.914,-10.1116,-1.064,
-1.563132,-9.553897,0.2315932,-1.696759,-10.25765,0.5689,0.6412385,-10.97,0.1456191,-2.444,-10.55556,-0.634,-2.444,-10.28328,1.086,-0.914,-10.1115,-1.064,
-1.561102,-9.553827,0.2299662,-1.701581,-10.25891,0.5570748,0.6412385,-10.97,0.1456191,-2.444,-10.5554,-0.634,-2.444,-10.28273,1.086,-0.914,-10.11125,-1.064,
-1.558225,-9.553486,0.2287779,-1.704635,-10.26034,0.5436868,0.6412385,-10.97,0.1456191,-2.444,-10.55535,-0.634,-2.444,-10.28242,1.086,-0.914,-10.11103,-1.064,
-1.55759,-9.553352,0.2283935,-1.686469,-10.26627,0.5419663,0.6412385,-10.97,0.1456191,-2.444,-10.55537,-0.634,-2.444,-10.28204,1.086,-0.914,-10.11061,-1.064,
-1.557265,-9.553126,0.2283082,-1.677179,-10.26662,0.5311649,0.6412385,-10.97,0.1456191,-2.444,-10.55549,-0.634,-2.444,-10.28176,1.086,-0.914,-10.11009,-1.064,
-1.557598,-9.552671,0.2285899,-1.676399,-10.26624,0.5203444,0.6412385,-10.97,0.1456191,-2.444,-10.55564,-0.634,-2.444,-10.28163,1.086,-0.914,-10.1097,-1.064,
-1.558083,-9.552442,0.2285884,-1.679374,-10.26679,0.5110114,0.6412385,-10.97,0.1456191,-2.444,-10.55594,-0.634,-2.444,-10.28153,1.086,-0.914,-10.10903,-1.064,
-1.558498,-9.552369,0.2303448,-1.684849,-10.2663,0.5051323,0.6412385,-10.97,0.1456191,-2.444,-10.5562,-0.634,-2.444,-10.28152,1.086,-0.914,-10.10854,-1.064,
-1.559994,-9.551521,0.2287609,-1.686538,-10.26626,0.5017118,0.6412385,-10.97,0.1456191,-2.444,-10.55667,-0.634,-2.444,-10.2816,1.086,-0.914,-10.10774,-1.064,
-1.562554,-9.551085,0.2292878,-1.68472,-10.2667,0.5002796,0.6412385,-10.97,0.1456191,-2.444,-10.55704,-0.634,-2.444,-10.28172,1.086,-0.914,-10.10717,-1.064,
-1.564006,-9.551141,0.2298543,-1.681273,-10.26601,0.5005952,0.6412385,-10.97,0.1456191,-2.444,-10.55767,-0.634,-2.444,-10.28198,1.086,-0.914,-10.10627,-1.064,
-1.565634,-9.55136,0.2306223,-1.678569,-10.2651,0.5023167,0.6412385,-10.97,0.1456191,-2.444,-10.55838,-0.634,-2.444,-10.28235,1.086,-0.914,-10.10531,-1.064,
-1.569097,-9.551963,0.232487,-1.675376,-10.26486,0.5052629,0.6412385,-10.97,0.1456191,-2.444,-10.5589,-0.634,-2.444,-10.28265,1.086,-0.914,-10.10466,-1.064,
-1.570808,-9.552297,0.2331826,-1.674498,-10.26459,0.5100796,0.6412385,-10.97,0.1456191,-2.444,-10.55974,-0.634,-2.444,-10.28318,1.086,-0.914,-10.10364,-1.064,
-1.574415,-9.552225,0.2341602,-1.673527,-10.26458,0.5162634,0.6412385,-10.97,0.1456191,-2.444,-10.56063,-0.634,-2.444,-10.2838,1.086,-0.914,-10.10261,-1.064,
-1.576316,-9.552453,0.2354677,-1.672546,-10.26492,0.5228438,0.6412385,-10.97,0.1456191,-2.444,-10.56158,-0.634,-2.444,-10.28451,1.086,-0.914,-10.10156,-1.064,
-1.58042,-9.552397,0.237844,-1.670303,-10.26498,0.5287582,0.6412385,-10.97,0.1456191,-2.444,-10.56257,-0.634,-2.444,-10.28529,1.086,-0.914,-10.10052,-1.064,
-1.582549,-9.552699,0.2390627,-1.667625,-10.26534,0.5338548,0.6412385,-10.97,0.1456191,-2.444,-10.56359,-0.634,-2.444,-10.28614,1.086,-0.914,-10.09948,-1.064,
-1.584443,-9.553549,0.2434383,-1.664932,-10.2657,0.5388574,0.6412385,-10.97,0.1456191,-2.444,-10.56428,-0.634,-2.444,-10.28675,1.086,-0.914,-10.09881,-1.064,
-1.58795,-9.552956,0.2424703,-1.66192,-10.26573,0.5434857,0.6412385,-10.97,0.1456191,-2.444,-10.56532,-0.634,-2.444,-10.28769,1.086,-0.914,-10.09782,-1.064,
-1.593666,-9.553111,0.2492172,-1.658273,-10.26524,0.5473188,0.6412385,-10.97,0.1456191,-2.444,-10.56602,-0.634,-2.444,-10.28834,1.086,-0.914,-10.09719,-1.064,
-1.598086,-9.551733,0.2477061,-1.654867,-10.26422,0.5496203,0.6412385,-10.97,0.1456191,-2.444,-10.56706,-0.634,-2.444,-10.28935,1.086,-0.914,-10.09628,-1.064,
-1.601993,-9.551009,0.2497963,-1.651905,-10.2631,0.5517966,0.6412385,-10.97,0.1456191,-2.444,-10.56808,-0.634,-2.444,-10.29039,1.086,-0.914,-10.09543,-1.064,
-1.609557,-9.549599,0.2561543,-1.64861,-10.26197,0.5539935,0.6412385,-10.97,0.1456191,-2.444,-10.56875,-0.634,-2.444,-10.29108,1.086,-0.914,-10.0949,-1.064,
-1.613543,-9.548265,0.2587804,-1.644272,-10.26066,0.5575745,0.6412385,-10.97,0.1456191,-2.444,-10.56971,-0.634,-2.444,-10.29213,1.086,-0.914,-10.09417,-1.064,
-1.616178,-9.54783,0.2660587,-1.638496,-10.25904,0.5618584,0.6412385,-10.97,0.1456191,-2.444,-10.57063,-0.634,-2.444,-10.29317,1.086,-0.914,-10.09352,-1.064,
-1.622379,-9.544567,0.2722812,-1.630692,-10.25737,0.5672913,0.6412385,-10.97,0.1456191,-2.444,-10.57149,-0.634,-2.444,-10.29419,1.086,-0.914,-10.09296,-1.064,
-1.624271,-9.543985,0.2801746,-1.621469,-10.25549,0.5736998,0.6412385,-10.97,0.1456191,-2.444,-10.57202,-0.634,-2.444,-10.29486,1.086,-0.914,-10.09264,-1.064,
-1.626665,-9.542692,0.2847777,-1.612157,-10.25376,0.579951,0.6412385,-10.97,0.1456191,-2.444,-10.57276,-0.634,-2.444,-10.29582,1.086,-0.914,-10.09224,-1.064,
-1.628245,-9.541231,0.29939,-1.600785,-10.25208,0.5877828,0.6412385,-10.97,0.1456191,-2.444,-10.57342,-0.634,-2.444,-10.29674,1.086,-0.914,-10.09194,-1.064,
-1.628576,-9.540387,0.3039705,-1.586399,-10.25092,0.5963754,0.6412385,-10.97,0.1456191,-2.444,-10.57381,-0.634,-2.444,-10.29732,1.086,-0.914,-10.0918,-1.064,
-1.62848,-9.539437,0.3075553,-1.569395,-10.2495,0.6049038,0.6412385,-10.97,0.1456191,-2.444,-10.57432,-0.634,-2.444,-10.29814,1.086,-0.914,-10.09169,-1.064,
-1.626473,-9.53927,0.3155736,-1.551178,-10.24829,0.6127811,0.6412385,-10.97,0.1456191,-2.444,-10.57461,-0.634,-2.444,-10.29865,1.086,-0.914,-10.09167,-1.064,
-1.614494,-9.545443,0.3572316,-1.528567,-10.24697,0.6195791,0.6412385,-10.97,0.1456191,-2.444,-10.57495,-0.634,-2.444,-10.29934,1.086,-0.914,-10.09174,-1.064,
-1.610095,-9.545863,0.365844,-1.50314,-10.24531,0.6251776,0.6412385,-10.97,0.1456191,-2.444,-10.57519,-0.634,-2.444,-10.29995,1.086,-0.914,-10.09191,-1.064,
-1.599842,-9.543971,0.375667,-1.475154,-10.24375,0.6290149,0.6412385,-10.97,0.1456191,-2.444,-10.57532,-0.634,-2.444,-10.30047,1.086,-0.914,-10.0922,-1.064,
-1.594431,-9.543649,0.3807518,-1.445603,-10.24262,0.6292329,0.6412385,-10.97,0.1456191,-2.444,-10.57534,-0.634,-2.444,-10.30076,1.086,-0.914,-10.09244,-1.064,
-1.588911,-9.543204,0.3852918,-1.416552,-10.24194,0.627199,0.6412385,-10.97,0.1456191,-2.444,-10.57529,-0.634,-2.444,-10.30111,1.086,-0.914,-10.09289,-1.064,
-1.578289,-9.542179,0.3930623,-1.388307,-10.24183,0.6211383,0.6412385,-10.97,0.1456191,-2.444,-10.57513,-0.634,-2.444,-10.30135,1.086,-0.914,-10.09344,-1.064,
-1.572991,-9.54187,0.3968584,-1.357675,-10.24235,0.6113681,0.6412385,-10.97,0.1456191,-2.444,-10.57496,-0.634,-2.444,-10.30145,1.086,-0.914,-10.09386,-1.064,
-1.567531,-9.541814,0.3993952,-1.323362,-10.24398,0.594536,0.6412385,-10.97,0.1456191,-2.444,-10.57462,-0.634,-2.444,-10.30152,1.086,-0.914,-10.09455,-1.064,
-1.556453,-9.541816,0.4047516,-1.292637,-10.24602,0.5747976,0.6412385,-10.97,0.1456191,-2.444,-10.57418,-0.634,-2.444,-10.30147,1.086,-0.914,-10.09533,-1.064,
-1.550734,-9.54178,0.4067519,-1.267552,-10.24803,0.5531111,0.6412385,-10.97,0.1456191,-2.444,-10.57364,-0.634,-2.444,-10.30132,1.086,-0.914,-10.09617,-1.064,
-1.544921,-9.542451,0.4089729,-1.243954,-10.24987,0.5260264,0.6412385,-10.97,0.1456191,-2.444,-10.57323,-0.634,-2.444,-10.30116,1.086,-0.914,-10.09677,-1.064,
-1.532181,-9.543182,0.4121457,-1.221496,-10.25038,0.4968145,0.6412385,-10.97,0.1456191,-2.444,-10.5723,-0.634,-2.444,-10.30069,1.086,-0.914,-10.09803,-1.064,
-1.517359,-9.542896,0.4125796,-1.206198,-10.25195,0.4614865,0.6412385,-10.97,0.1456191,-2.444,-10.57178,-0.634,-2.444,-10.30039,1.086,-0.914,-10.09869,-1.064,
-1.509722,-9.542847,0.4097227,-1.198425,-10.2526,0.4265204,0.6412385,-10.97,0.1456191,-2.444,-10.57066,-0.634,-2.444,-10.29966,1.086,-0.914,-10.10004,-1.064,
-1.495551,-9.54258,0.402312,-1.19795,-10.25344,0.3915738,0.6412385,-10.97,0.1456191,-2.444,-10.56974,-0.634,-2.444,-10.29901,1.086,-0.914,-10.10108,-1.064,
-1.483273,-9.54031,0.3927218,-1.201399,-10.25438,0.3611889,0.6412385,-10.97,0.1456191,-2.444,-10.56845,-0.634,-2.444,-10.29802,1.086,-0.914,-10.10248,-1.064,
-1.477686,-9.538853,0.3874153,-1.208072,-10.25511,0.3353691,0.6412385,-10.97,0.1456191,-2.444,-10.56744,-0.634,-2.444,-10.29718,1.086,-0.914,-10.10352,-1.064,
-1.473399,-9.536939,0.3811256,-1.215793,-10.25611,0.3128268,0.6412385,-10.97,0.1456191,-2.444,-10.56641,-0.634,-2.444,-10.29629,1.086,-0.914,-10.10453,-1.064,
-1.468329,-9.534043,0.3696462,-1.225586,-10.25697,0.2919379,0.6412385,-10.97,0.1456191,-2.444,-10.56571,-0.634,-2.444,-10.29567,1.086,-0.914,-10.1052,-1.064,
-1.465582,-9.531792,0.3642316,-1.236829,-10.25795,0.2742791,0.6412385,-10.97,0.1456191,-2.444,-10.56466,-0.634,-2.444,-10.29469,1.086,-0.914,-10.10615,-1.064,
-1.461968,-9.527758,0.3539512,-1.246933,-10.25859,0.2605851,0.6412385,-10.97,0.1456191,-2.444,-10.56362,-0.634,-2.444,-10.29369,1.086,-0.914,-10.10706,-1.064,
-1.461736,-9.525887,0.3490736,-1.256536,-10.2587,0.2487828,0.6412385,-10.97,0.1456191,-2.444,-10.5626,-0.634,-2.444,-10.29265,1.086,-0.914,-10.10791,-1.064,
-1.46577,-9.521759,0.3454142,-1.265849,-10.25874,0.2387737,0.6412385,-10.97,0.1456191,-2.444,-10.56194,-0.634,-2.444,-10.29196,1.086,-0.914,-10.10844,-1.064,
-1.465938,-9.518699,0.3373405,-1.274918,-10.25839,0.2287174,0.6412385,-10.97,0.1456191,-2.444,-10.56098,-0.634,-2.444,-10.29091,1.086,-0.914,-10.10918,-1.064,
-1.466897,-9.51789,0.3329892,-1.282341,-10.25822,0.2221501,0.6412385,-10.97,0.1456191,-2.444,-10.56006,-0.634,-2.444,-10.28987,1.086,-0.914,-10.10983,-1.064,
-1.468092,-9.517169,0.3253963,-1.287433,-10.25794,0.2171891,0.6412385,-10.97,0.1456191,-2.444,-10.5592,-0.634,-2.444,-10.28885,1.086,-0.914,-10.11039,-1.064,
-1.469393,-9.516979,0.3219449,-1.290338,-10.25762,0.2140347,0.6412385,-10.97,0.1456191,-2.444,-10.55841,-0.634,-2.444,-10.28786,1.086,-0.914,-10.11085,-1.064,
-1.471283,-9.516231,0.3171118,-1.290062,-10.25722,0.2129095,0.6412385,-10.97,0.1456191,-2.444,-10.55769,-0.634,-2.444,-10.2869,1.086,-0.914,-10.11122,-1.064,
-1.472111,-9.516097,0.3153398,-1.28796,-10.25657,0.2134483,0.6412385,-10.97,0.1456191,-2.444,-10.55706,-0.634,-2.444,-10.286,1.086,-0.914,-10.11147,-1.064,
-1.472737,-9.516046,0.3143655,-1.283882,-10.25568,0.2161293,0.6412385,-10.97,0.1456191,-2.444,-10.55669,-0.634,-2.444,-10.28543,1.086,-0.914,-10.11159,-1.064,
-1.473693,-9.515702,0.3133668,-1.279676,-10.25466,0.2199069,0.6412385,-10.97,0.1456191,-2.444,-10.55621,-0.634,-2.444,-10.28464,1.086,-0.914,-10.11167,-1.064,
-1.475898,-9.516373,0.3115003,-1.275126,-10.25372,0.2245079,0.6412385,-10.97,0.1456191,-2.444,-10.55584,-0.634,-2.444,-10.28392,1.086,-0.914,-10.11164,-1.064,
-1.4767,-9.516348,0.3106597,-1.271281,-10.25254,0.2292419,0.6412385,-10.97,0.1456191,-2.444,-10.55564,-0.634,-2.444,-10.28348,1.086,-0.914,-10.11156,-1.064,
-1.477687,-9.516227,0.3089971,-1.268451,-10.25167,0.2341834,0.6412385,-10.97,0.1456191,-2.444,-10.55544,-0.634,-2.444,-10.2829,1.086,-0.914,-10.11135,-1.064,
-1.478445,-9.515794,0.3082742,-1.267071,-10.2506,0.2384066,0.6412385,-10.97,0.1456191,-2.444,-10.55535,-0.634,-2.444,-10.28242,1.086,-0.914,-10.11103,-1.064,
-1.479038,-9.515432,0.3076126,-1.266753,-10.2491,0.243398,0.6412385,-10.97,0.1456191,-2.444,-10.55537,-0.634,-2.444,-10.28204,1.086,-0.914,-10.11061,-1.064,
-1.479913,-9.51444,0.3066446,-1.267082,-10.24806,0.2477731,0.6412385,-10.97,0.1456191,-2.444,-10.55544,-0.634,-2.444,-10.28184,1.086,-0.914,-10.11028,-1.064,
-1.480177,-9.513819,0.3062865,-1.267659,-10.2473,0.2511242,0.6412385,-10.97,0.1456191,-2.444,-10.55564,-0.634,-2.444,-10.28163,1.086,-0.914,-10.1097,-1.064,
-1.480795,-9.5135,0.3059404,-1.268105,-10.24662,0.2543071,0.6412385,-10.97,0.1456191,-2.444,-10.55594,-0.634,-2.444,-10.28153,1.086,-0.914,-10.10903,-1.064,
-1.481977,-9.513754,0.305959,-1.268369,-10.24622,0.2569676,0.6412385,-10.97,0.1456191,-2.444,-10.5562,-0.634,-2.444,-10.28152,1.086,-0.914,-10.10854,-1.064,
-1.48259,-9.513807,0.3058466,-1.268711,-10.24606,0.258822,0.6412385,-10.97,0.1456191,-2.444,-10.55667,-0.634,-2.444,-10.2816,1.086,-0.914,-10.10774,-1.064,
-1.483111,-9.514075,0.3061503,-1.269121,-10.24582,0.2606826,0.6412385,-10.97,0.1456191,-2.444,-10.55724,-0.634,-2.444,-10.28179,1.086,-0.914,-10.10688,-1.064,
-1.483453,-9.514476,0.3065999,-1.269371,-10.24554,0.2626787,0.6412385,-10.97,0.1456191,-2.444,-10.55767,-0.634,-2.444,-10.28198,1.086,-0.914,-10.10627,-1.064,
-1.483586,-9.514628,0.3067062,-1.269279,-10.24493,0.264535,0.6412385,-10.97,0.1456191,-2.444,-10.55838,-0.634,-2.444,-10.28235,1.086,-0.914,-10.10531,-1.064,
-1.484316,-9.515212,0.3065821,-1.269533,-10.24407,0.2654694,0.6412385,-10.97,0.1456191,-2.444,-10.55917,-0.634,-2.444,-10.28281,1.086,-0.914,-10.10432,-1.064,
-1.484277,-9.515507,0.3067757,-1.269883,-10.24381,0.2658282,0.6412385,-10.97,0.1456191,-2.444,-10.56003,-0.634,-2.444,-10.28338,1.086,-0.914,-10.1033,-1.064,
-1.484456,-9.515527,0.3070215,-1.270642,-10.24384,0.2651837,0.6412385,-10.97,0.1456191,-2.444,-10.56094,-0.634,-2.444,-10.28403,1.086,-0.914,-10.10226,-1.064,
