Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,V826_x,V826_y,V826_z,R836_x,R836_y,R836_z,A554_x,A554_y,A554_z,
-0.1721635,-9.481255,-0.01387978,0.2992513,-9.47434,0.4286647,0.3573836,-10.97,-1.321326,-2.444,-9.918147,1.086,
-0.1625345,-9.48037,-0.006241083,0.3099182,-9.47296,0.4389207,0.3573836,-10.97,-1.321326,-2.444,-9.91713,1.086,
-0.15907,-9.480124,-0.0028373,0.3184147,-9.471644,0.4482001,0.3573836,-10.97,-1.321326,-2.444,-9.915744,1.086,
-0.1488407,-9.477324,0.003345847,0.3248732,-9.470062,0.4557474,0.3573836,-10.97,-1.321326,-2.444,-9.914349,1.086,
-0.143137,-9.476826,0.008385539,0.3309546,-9.46771,0.4627206,0.3573836,-10.97,-1.321326,-2.444,-9.913314,1.086,
-0.1408412,-9.477442,0.01046181,0.3361663,-9.46616,0.4678335,0.3573836,-10.97,-1.321326,-2.444,-9.9123,1.086,
-0.1347153,-9.479908,0.01524675,0.3428421,-9.466761,0.4721234,0.3573836,-10.97,-1.321326,-2.444,-9.91132,1.086,
-0.1295617,-9.480941,0.02076757,0.349098,-9.468192,0.4770656,0.3573836,-10.97,-1.321326,-2.444,-9.910083,1.086,
-0.1263194,-9.480428,0.0244683,0.3547611,-9.46918,0.4833155,0.3573836,-10.97,-1.321326,-2.444,-9.90922,1.086,
-0.1183214,-9.480792,0.03163874,0.3619405,-9.468573,0.4890056,0.3573836,-10.97,-1.321326,-2.444,-9.908424,1.086,
-0.1134157,-9.481344,0.03540719,0.3708503,-9.46633,0.4950695,0.3573836,-10.97,-1.321326,-2.444,-9.907703,1.086,
-0.1037111,-9.482046,0.04317832,0.3793492,-9.46519,0.5052338,0.3573836,-10.97,-1.321326,-2.444,-9.907066,1.086,
-0.09880328,-9.482836,0.04792464,0.3891165,-9.465022,0.5160773,0.3573836,-10.97,-1.321326,-2.444,-9.906359,1.086,
-0.08694315,-9.485623,0.05844843,0.4030465,-9.46412,0.5263412,0.3573836,-10.97,-1.321326,-2.444,-9.905941,1.086,
-0.07213688,-9.4898,0.06983888,0.4151986,-9.462426,0.5349221,0.3573836,-10.97,-1.321326,-2.444,-9.905626,1.086,
-0.06453252,-9.490966,0.07654548,0.4254026,-9.459939,0.5456717,0.3573836,-10.97,-1.321326,-2.444,-9.905417,1.086,
-0.0462842,-9.493027,0.09090197,0.4347317,-9.456477,0.5595993,0.3573836,-10.97,-1.321326,-2.444,-9.905309,1.086,
-0.02773523,-9.495621,0.1045989,0.4494731,-9.452217,0.5726416,0.3573836,-10.97,-1.321326,-2.444,-9.905354,1.086,
-0.01934886,-9.496572,0.1112493,0.4634008,-9.448031,0.5829294,0.3573836,-10.97,-1.321326,-2.444,-9.905584,1.086,
-0.003841877,-9.498456,0.1243927,0.4752007,-9.442095,0.5929561,0.3573836,-10.97,-1.321326,-2.444,-9.905882,1.086,
0.01131344,-9.501209,0.1356766,0.4856561,-9.436551,0.6032195,0.3573836,-10.97,-1.321326,-2.444,-9.906282,1.086,
0.01880622,-9.502553,0.140632,0.4951928,-9.433036,0.6124177,0.3573836,-10.97,-1.321326,-2.444,-9.906782,1.086,
0.03227949,-9.505946,0.1500489,0.5050452,-9.431481,0.6205833,0.3573836,-10.97,-1.321326,-2.444,-9.907375,1.086,
0.03901029,-9.507055,0.154501,0.5163026,-9.432596,0.628183,0.3573836,-10.97,-1.321326,-2.444,-9.908054,1.086,
0.04996324,-9.508785,0.1619463,0.526023,-9.435361,0.635326,0.3573836,-10.97,-1.321326,-2.444,-9.909083,1.086,
0.05995989,-9.511532,0.1679385,0.5341527,-9.438931,0.6427401,0.3573836,-10.97,-1.321326,-2.444,-9.910233,1.086,
0.06781173,-9.513681,0.1735265,0.5425227,-9.442423,0.6493679,0.3573836,-10.97,-1.321326,-2.444,-9.911482,1.086,
0.07383871,-9.51426,0.1785655,0.5493631,-9.444344,0.6539814,0.3573836,-10.97,-1.321326,-2.444,-9.912469,1.086,
0.07634473,-9.514434,0.1806036,0.5556445,-9.445194,0.6562375,0.3573836,-10.97,-1.321326,-2.444,-9.913831,1.086,
0.08030128,-9.514852,0.1834778,0.5614445,-9.44698,0.6589158,0.3573836,-10.97,-1.321326,-2.444,-9.914872,1.086,
0.08248258,-9.515716,0.1849228,0.5649959,-9.448955,0.6614447,0.3573836,-10.97,-1.321326,-2.444,-9.916267,1.086,
0.08358216,-9.516346,0.1849278,0.5680828,-9.449037,0.6611181,0.3573836,-10.97,-1.321326,-2.444,-9.917644,1.086,
0.09708095,-9.514465,0.1812786,0.5696199,-9.44899,0.6588392,0.3573836,-10.97,-1.321326,-2.444,-9.918647,1.086,
0.09720159,-9.515,0.180261,0.569478,-9.449912,0.6560605,0.3573836,-10.97,-1.321326,-2.444,-9.919614,1.086,
0.09451008,-9.514755,0.1782275,0.5673189,-9.452459,0.6538267,0.3573836,-10.97,-1.321326,-2.444,-9.920828,1.086,
0.09269166,-9.514422,0.1771964,0.5634315,-9.457228,0.6522899,0.3573836,-10.97,-1.321326,-2.444,-9.921669,1.086,
0.08713579,-9.513505,0.1752411,0.5552883,-9.465053,0.6502123,0.3573836,-10.97,-1.321326,-2.444,-9.922441,1.086,
0.07707453,-9.511561,0.1725157,0.5401702,-9.474728,0.6442904,0.3573836,-10.97,-1.321326,-2.444,-9.923135,1.086,
0.07131743,-9.510183,0.1711453,0.5173974,-9.487864,0.6389362,0.3573836,-10.97,-1.321326,-2.444,-9.923924,1.086,
0.05660343,-9.506959,0.1682576,0.4888473,-9.505557,0.6346917,0.3573836,-10.97,-1.321326,-2.444,-9.924408,1.086,
0.04933262,-9.505147,0.1670537,0.4451035,-9.530109,0.6325009,0.3573836,-10.97,-1.321326,-2.444,-9.924791,1.086,
0.03342009,-9.501161,0.1645542,0.39815,-9.554853,0.6257151,0.3573836,-10.97,-1.321326,-2.444,-9.925071,1.086,
0.01535583,-9.498177,0.1594638,0.3406255,-9.590055,0.6116006,0.3573836,-10.97,-1.321326,-2.444,-9.925277,1.086,
0.005937576,-9.497019,0.156391,0.2849326,-9.628536,0.59688,0.3573836,-10.97,-1.321326,-2.444,-9.925304,1.086,
-0.01363993,-9.49539,0.1478173,0.2320158,-9.668624,0.5769662,0.3573836,-10.97,-1.321326,-2.444,-9.925222,1.086,
-0.02389765,-9.494712,0.1425124,0.1694746,-9.714725,0.5558043,0.3573836,-10.97,-1.321326,-2.444,-9.925032,1.086,
-0.04494882,-9.493543,0.1314615,0.1156719,-9.754527,0.5317749,0.3573836,-10.97,-1.321326,-2.444,-9.924734,1.086,
-0.05604434,-9.492722,0.1248835,0.0618391,-9.794686,0.5045829,0.3573836,-10.97,-1.321326,-2.444,-9.924334,1.086,
-0.07717466,-9.491051,0.111362,0.01395226,-9.830758,0.4763436,0.3573836,-10.97,-1.321326,-2.444,-9.923834,1.086,
-0.0872314,-9.490287,0.1033367,-0.02868247,-9.861099,0.4472399,0.3573836,-10.97,-1.321326,-2.444,-9.923241,1.086,
-0.1062155,-9.488072,0.08628285,-0.06948614,-9.88796,0.4188236,0.3573836,-10.97,-1.321326,-2.444,-9.922562,1.086,
-0.1158938,-9.486978,0.07764268,-0.1099796,-9.911106,0.3912547,0.3573836,-10.97,-1.321326,-2.444,-9.921802,1.086,
-0.1345878,-9.486152,0.06116545,-0.1498387,-9.93171,0.3654615,0.3573836,-10.97,-1.321326,-2.444,-9.920972,1.086,
-0.1513958,-9.486344,0.04554844,-0.1924877,-9.949533,0.3414254,0.3573836,-10.97,-1.321326,-2.444,-9.920079,1.086,
-0.1649466,-9.48696,0.03003156,-0.2370467,-9.962665,0.3215152,0.3573836,-10.97,-1.321326,-2.444,-9.918809,1.086,
-0.1708534,-9.487795,0.02221787,-0.2739863,-9.971235,0.3066427,0.3573836,-10.97,-1.321326,-2.444,-9.917472,1.086,
-0.1822803,-9.488586,0.007984042,-0.3092682,-9.978643,0.2902304,0.3573836,-10.97,-1.321326,-2.444,-9.916092,1.086,
-0.1931984,-9.486837,-0.004924417,-0.3404832,-9.983371,0.2780324,0.3573836,-10.97,-1.321326,-2.444,-9.915046,1.086,
-0.2035065,-9.485248,-0.01650798,-0.3653598,-9.984256,0.2688318,0.3573836,-10.97,-1.321326,-2.444,-9.913657,1.086,
-0.2079437,-9.4849,-0.02174294,-0.3852918,-9.984132,0.2623572,0.3573836,-10.97,-1.321326,-2.444,-9.912635,1.086,
-0.2154009,-9.485114,-0.03066981,-0.4009995,-9.984257,0.257743,0.3573836,-10.97,-1.321326,-2.444,-9.911642,1.086,
-0.2187328,-9.485814,-0.03466105,-0.4148846,-9.985598,0.2531408,0.3573836,-10.97,-1.321326,-2.444,-9.910383,1.086,
-0.2249889,-9.487071,-0.04086411,-0.4258776,-9.98939,0.2473763,0.3573836,-10.97,-1.321326,-2.444,-9.9095,1.086,
-0.230473,-9.486451,-0.04572988,-0.4321957,-9.995959,0.2422097,0.3573836,-10.97,-1.321326,-2.444,-9.908424,1.086,
-0.2360344,-9.48598,-0.04973829,-0.4368796,-9.999324,0.2384275,0.3573836,-10.97,-1.321326,-2.444,-9.907703,1.086,
-0.238662,-9.485704,-0.05161417,-0.4419098,-10.00111,0.2337718,0.3573836,-10.97,-1.321326,-2.444,-9.906874,1.086,
-0.2431211,-9.485197,-0.05410564,-0.4441211,-10.00434,0.230004,0.3573836,-10.97,-1.321326,-2.444,-9.906359,1.086,
-0.2460692,-9.485268,-0.05413473,-0.443717,-10.0084,0.2283243,0.3573836,-10.97,-1.321326,-2.444,-9.905941,1.086,
-0.2479291,-9.485819,-0.05336392,-0.443748,-10.01079,0.2271919,0.3573836,-10.97,-1.321326,-2.444,-9.905545,1.086,
-0.2490077,-9.485888,-0.05277121,-0.4436367,-10.01132,0.228007,0.3573836,-10.97,-1.321326,-2.444,-9.905339,1.086,
-0.2516007,-9.485974,-0.05171168,-0.4418921,-10.01285,0.2294806,0.3573836,-10.97,-1.321326,-2.444,-9.905312,1.086,
-1.664621,-9.48599,0.6623766,-1.849277,-10.01604,0.9435789,-1.052997,-10.97,-0.6079773,-2.444,-9.905394,1.086,
-1.66663,-9.486676,0.6632032,-1.844996,-10.02143,0.9436857,-1.052997,-10.97,-0.6079773,-2.444,-9.905672,1.086,
-1.668285,-9.48789,0.6641654,-1.837432,-10.02954,0.9420463,-1.052997,-10.97,-0.6079773,-2.444,-9.906137,1.086,
-1.669542,-9.488978,0.6660489,-1.82772,-10.03908,0.9403859,-1.052997,-10.97,-0.6079773,-2.350319,-9.903339,1.070203,
-1.67095,-9.489836,0.6683277,-1.817731,-10.04837,0.9381011,-1.052997,-10.97,-0.6079773,-2.263328,-9.900742,1.055534,
-1.6724,-9.491221,0.6704819,-1.808292,-10.05566,0.93556,-1.052997,-10.97,-0.6079773,-2.167558,-9.897882,1.039384,
-1.674032,-9.492861,0.6727697,-1.80081,-10.06145,0.9329483,-1.052997,-10.97,-0.6079773,-2.093712,-9.895676,1.026932,
-1.675653,-9.494576,0.6747301,-1.793002,-10.0678,0.9318963,-1.052997,-10.97,-0.6079773,-2.013047,-9.893267,1.01333,
-1.676665,-9.494761,0.6751607,-1.788041,-10.07218,0.9317973,-1.052997,-10.97,-0.6079773,-1.932244,-9.890853,0.999704,
-1.679388,-9.493572,0.6750955,-1.78591,-10.07384,0.9330842,-1.052997,-10.97,-0.6079773,-1.855095,-9.888549,0.9866945,
-1.683327,-9.493282,0.6753291,-1.787509,-10.07174,0.9358113,-1.052997,-10.97,-0.6079773,-1.777872,-9.886243,0.9736725,
-1.686121,-9.493724,0.6767055,-1.793733,-10.06299,0.9412265,-1.052997,-10.97,-0.6079773,-1.706463,-9.88411,0.9616309,
-1.686728,-9.494628,0.6780762,-1.802399,-10.04562,0.9528279,-1.052997,-10.97,-0.6079773,-1.625893,-9.881704,0.9480447,
-1.686324,-9.497416,0.6833529,-1.807824,-10.02317,0.9679365,-1.052997,-10.97,-0.6079773,-1.543583,-9.879246,0.9341649,
-1.684139,-9.500009,0.6920292,-1.805841,-10.00117,0.9829233,-1.052997,-10.97,-0.6079773,-1.476916,-9.877254,0.922923,
-1.682114,-9.501511,0.6962863,-1.800035,-9.987146,0.9909256,-1.052997,-10.97,-0.6079773,-1.40765,-9.875186,0.9112428,
-1.678857,-9.502888,0.7050275,-1.79367,-9.979321,0.9930555,-1.052997,-10.97,-0.6079773,-1.340214,-9.873172,0.8998713,
-1.676184,-9.502558,0.7095789,-1.785032,-9.97696,0.9904901,-1.052997,-10.97,-0.6079773,-1.278717,-9.871335,0.8895012,
-1.670712,-9.499894,0.7164232,-1.774479,-9.976018,0.985921,-1.052997,-10.97,-0.6079773,-1.210329,-9.869292,0.8779691,
-1.668186,-9.498488,0.7202399,-1.758856,-9.975995,0.9799187,-1.052997,-10.97,-0.6079773,-1.136976,-9.867102,0.8655998,
-1.660926,-9.495592,0.7274424,-1.739358,-9.977451,0.9778578,-1.052997,-10.97,-0.6079773,-1.055388,-9.864665,0.8518418,
-1.655825,-9.49359,0.7302191,-1.716403,-9.981745,0.9767391,-1.052997,-10.97,-0.6079773,-0.9906423,-9.862731,0.8409239,
-1.643031,-9.490112,0.7356319,-1.690524,-9.988684,0.974362,-1.052997,-10.97,-0.6079773,-0.930424,-9.860932,0.8307694,
-1.63615,-9.48831,0.7376034,-1.659981,-9.997972,0.9695137,-1.052997,-10.97,-0.6079773,-0.8699647,-9.859127,0.8205744,
-1.621688,-9.485834,0.7385589,-1.624894,-10.00897,0.9627207,-1.052997,-10.97,-0.6079773,-0.8065225,-9.857232,0.8098763,
-1.614985,-9.48562,0.7378621,-1.57842,-10.02488,0.9520014,-1.052997,-10.97,-0.6079773,-0.7422047,-9.855311,0.7990305,
-1.603004,-9.487129,0.736468,-1.53132,-10.04036,0.940193,-1.052997,-10.97,-0.6079773,-0.6663468,-9.853045,0.7862388,
-1.590893,-9.491783,0.7353025,-1.476244,-10.05407,0.9268144,-1.052997,-10.97,-0.6079773,-0.5834886,-9.850571,0.7722666,
-1.584322,-9.49473,0.7343292,-1.425608,-10.06382,0.911496,-1.052997,-10.97,-0.6079773,-0.5146233,-9.848514,0.7606541,
-1.570315,-9.500817,0.7293786,-1.372114,-10.07104,0.885613,-1.052997,-10.97,-0.6079773,-0.4396985,-9.846275,0.7480197,
-1.556489,-9.506321,0.7216113,-1.328593,-10.07463,0.8550611,-1.052997,-10.97,-0.6079773,-0.3662422,-9.844082,0.735633,
-1.549603,-9.508188,0.7170039,-1.292265,-10.07583,0.8185431,-1.052997,-10.97,-0.6079773,-0.2979376,-9.842042,0.724115,
-1.536482,-9.506859,0.7058312,-1.262131,-10.07843,0.7742504,-1.052997,-10.97,-0.6079773,-0.221694,-9.839765,0.7112583,
-1.523322,-9.500735,0.6943926,-1.242138,-10.08274,0.7311166,-1.052997,-10.97,-0.6079773,-0.1470463,-9.837535,0.6986706,
-1.517298,-9.497841,0.6882858,-1.230903,-10.09004,0.6892174,-1.052997,-10.97,-0.6079773,-0.06945086,-9.835217,0.6855859,
-1.506063,-9.49332,0.6761188,-1.222095,-10.09703,0.6529391,-1.052997,-10.97,-0.6079773,0.000582695,-9.833126,0.6737763,
-1.493284,-9.490425,0.6631359,-1.216781,-10.10554,0.620743,-1.052997,-10.97,-0.6079773,0.06936288,-9.831072,0.6621779,
-1.482561,-9.489095,0.6474441,-1.210152,-10.11445,0.5838369,-1.052997,-10.97,-0.6079773,0.1059999,-9.829977,0.656,
-1.472136,-9.488768,0.6304794,-1.203625,-10.12178,0.5465149,-1.052997,-10.97,-0.6079773,0.1059999,-9.829977,0.656,
-1.46735,-9.488983,0.6222292,-1.199826,-10.12646,0.5177107,-1.052997,-10.97,-0.6079773,0.1059999,-9.820395,0.656,
-1.457433,-9.488079,0.606177,-1.198348,-10.1298,0.4954246,-1.052997,-10.97,-0.6079773,0.1059999,-9.820888,0.656,
-1.452631,-9.489158,0.5884826,-1.197848,-10.13192,0.4739904,-1.052997,-10.97,-0.6079773,0.1059999,-9.821373,0.656,
-1.448829,-9.488675,0.5801349,-1.196662,-10.13133,0.4534524,-1.052997,-10.97,-0.6079773,0.1059999,-9.821953,0.656,
-1.44179,-9.487584,0.5632163,-1.19347,-10.12815,0.4342511,-1.052997,-10.97,-0.6079773,0.1059999,-9.82262,0.656,
-1.439377,-9.486359,0.5550523,-1.188555,-10.12295,0.4119497,-1.052997,-10.97,-0.6079773,0.1059999,-9.823369,0.656,
-1.436114,-9.484329,0.5402915,-1.183709,-10.11776,0.389997,-1.052997,-10.97,-0.6079773,0.1059999,-9.824478,0.656,
-1.435047,-9.483773,0.527723,-1.178566,-10.11258,0.3686008,-1.052997,-10.97,-0.6079773,0.1059999,-9.825381,0.656,
-1.43444,-9.483581,0.5231345,-1.175109,-10.10867,0.3515887,-1.052997,-10.97,-0.6079773,0.1059999,-9.826334,0.656,
-1.43298,-9.482366,0.5144231,-1.173065,-10.1059,0.3363742,-1.052997,-10.97,-0.6079773,0.1059999,-9.827328,0.656,
-1.432115,-9.481833,0.5077745,-1.170958,-10.1042,0.3252992,-1.052997,-10.97,-0.6079773,0.1059999,-9.828695,0.656,
-1.431737,-9.482055,0.505196,-1.165639,-10.09984,0.3197309,-1.052997,-10.97,-0.6079773,0.1059999,-9.82974,0.656,
-1.431514,-9.483139,0.5013711,-1.156083,-10.0905,0.3192529,-1.052997,-10.97,-0.6079773,0.1059999,-9.830786,0.656,
-1.430951,-9.484048,0.5004837,-1.143502,-10.07775,0.3238061,-1.052997,-10.97,-0.6079773,0.1059999,-9.832165,0.656,
-1.429218,-9.485952,0.4996006,-1.131757,-10.06475,0.3310959,-1.052997,-10.97,-0.6079773,0.1059999,-9.833173,0.656,
-1.428865,-9.486978,0.499188,-1.121646,-10.05246,0.3381066,-1.052997,-10.97,-0.6079773,0.1059999,-9.834146,0.656,
-1.428955,-9.487161,0.4991493,-1.114414,-10.04427,0.3419724,-1.052997,-10.97,-0.6079773,0.1059999,-9.835073,0.656,
-1.429137,-9.487229,0.4999881,-1.108705,-10.03938,0.3454801,-1.052997,-10.97,-0.6079773,0.1059999,-9.835944,0.656,
-1.430322,-9.487428,0.5009984,-1.104991,-10.03901,0.3493516,-1.052997,-10.97,-0.6079773,0.1059999,-9.837004,0.656,
-1.431001,-9.487292,0.5013966,-1.10386,-10.04093,0.3522597,-1.052997,-10.97,-0.6079773,0.1059999,-9.837708,0.656,
-1.432364,-9.48675,0.5026497,-1.103909,-10.04389,0.3542316,-1.052997,-10.97,-0.6079773,0.1059999,-9.838516,0.656,
-1.432704,-9.486309,0.5034623,-1.105856,-10.0473,0.3548282,-1.052997,-10.97,-0.6079773,0.1059999,-9.839013,0.656,
-1.433264,-9.485346,0.5051938,-1.110477,-10.05271,0.3546898,-1.052997,-10.97,-0.6079773,0.1059999,-9.839412,0.656,
0.06916451,-9.485,0.446377,0.3855643,-10.05919,0.2942409,0.4495791,-10.97,-0.6683204,0.1059999,-9.839781,0.656,
0.06844282,-9.485345,0.4473149,0.3793888,-10.06483,0.294849,0.4495791,-10.97,-0.6683204,0.1059999,-9.839933,0.656,
0.06787753,-9.485719,0.4474266,0.3726149,-10.07177,0.295602,0.4495791,-10.97,-0.6683204,0.1059999,-9.839976,0.656,
0.06727791,-9.485528,0.4480061,0.3653848,-10.07772,0.2959419,0.4495791,-10.97,-0.6683204,0.1059999,-9.839864,0.656,
0.06718588,-9.484797,0.4482583,0.3580475,-10.08379,0.294794,0.4495791,-10.97,-0.6683204,0.1059999,-9.839652,0.656,
0.0668726,-9.484691,0.4483086,0.3505929,-10.08946,0.2933519,0.4495791,-10.97,-0.6683204,0.1059999,-9.839207,0.656,
0.06554604,-9.485074,0.4489221,0.3436298,-10.09438,0.2926035,0.4495791,-10.97,-0.6683204,0.1059999,-9.838754,0.656,
0.06493282,-9.48557,0.4490172,0.3369381,-10.09869,0.2918561,0.4495791,-10.97,-0.6683204,0.1059999,-9.838204,0.656,
0.06365991,-9.486677,0.4492796,0.3295891,-10.1023,0.2912477,0.4495791,-10.97,-0.6683204,0.1059999,-9.837565,0.656,
0.06276083,-9.487185,0.4494867,0.3228042,-10.10516,0.2918414,0.4495791,-10.97,-0.6683204,0.1059999,-9.836843,0.656,
0.06081557,-9.487539,0.4498267,0.3164864,-10.10655,0.2926944,0.4495791,-10.97,-0.6683204,0.1059999,-9.836045,0.656,
0.05978274,-9.487655,0.4502572,0.3096831,-10.10788,0.2946765,0.4495791,-10.97,-0.6683204,0.1059999,-9.835181,0.656,
0.0574553,-9.48794,0.4519399,0.3034365,-10.1089,0.2984081,0.4495791,-10.97,-0.6683204,0.1059999,-9.83426,0.656,
0.05635595,-9.488354,0.4530762,0.2976201,-10.10963,0.3047153,0.4495791,-10.97,-0.6683204,0.1059999,-9.833292,0.656,
0.05352879,-9.489339,0.4567708,0.2925725,-10.1095,0.3124738,0.4495791,-10.97,-0.6683204,0.1059999,-9.832288,0.656,
0.05199003,-9.489827,0.459115,0.2874959,-10.10957,0.3235099,0.4495791,-10.97,-0.6683204,0.1059999,-9.831604,0.656,
0.05061889,-9.490023,0.4616458,0.2832646,-10.10895,0.3358236,0.4495791,-10.97,-0.6683204,0.1059999,-9.830564,0.656,
0.04738045,-9.490966,0.4668801,0.2790246,-10.10769,0.3499792,0.4495791,-10.97,-0.6683204,0.1059999,-9.829516,0.656,
0.04525971,-9.491796,0.4693095,0.2754786,-10.10401,0.3682341,0.4495791,-10.97,-0.6683204,0.1059999,-9.828475,0.656,
0.0400598,-9.493573,0.4741001,0.2729018,-10.0953,0.3912998,0.4495791,-10.97,-0.6683204,0.1059999,-9.82745,0.656,
0.03717685,-9.494328,0.4764116,0.2697878,-10.0833,0.4162483,0.4495791,-10.97,-0.6683204,0.1059999,-9.826452,0.656,
0.03292847,-9.494999,0.4814467,0.2648382,-10.06417,0.4467321,0.4495791,-10.97,-0.6683204,0.1059999,-9.825494,0.656,
0.0294826,-9.495378,0.4855945,0.2557144,-10.03227,0.4852403,0.4495791,-10.97,-0.6683204,0.1059999,-9.824293,0.656,
0.02483678,-9.49683,0.4879114,0.2411454,-9.985395,0.5291638,0.4495791,-10.97,-0.6683204,0.1059999,-9.823203,0.656,
0.02047324,-9.498355,0.4887643,0.2284822,-9.934498,0.5627809,0.4495791,-10.97,-0.6683204,0.1059999,-9.822472,0.656,
0.01862478,-9.498749,0.4889138,0.2139263,-9.892103,0.5867496,0.4495791,-10.97,-0.6683204,0.1059999,-9.821625,0.656,
0.01515198,-9.499052,0.488317,0.2023108,-9.858614,0.604229,0.4495791,-10.97,-0.6683204,0.1059999,-9.821095,0.656,
0.01346016,-9.499064,0.4877557,0.1938105,-9.829029,0.6190689,0.4495791,-10.97,-0.6683204,0.1059999,-9.820664,0.656,
0.0103128,-9.498116,0.4861483,0.1871333,-9.809544,0.6318559,0.4495791,-10.97,-0.6683204,0.1059999,-9.820334,0.656,
0.007791758,-9.496936,0.4854081,0.1810298,-9.794233,0.642463,0.4495791,-10.97,-0.6683204,0.1059999,-9.82006,0.656,
0.006836653,-9.49626,0.4852816,0.1764929,-9.781038,0.6501649,0.4495791,-10.97,-0.6683204,0.1059999,-9.81998,0.656,
0.005639076,-9.495185,0.4853002,0.1724272,-9.768452,0.6570261,0.4495791,-10.97,-0.6683204,0.1059999,-9.82001,0.656,
0.004478455,-9.494727,0.4845104,0.1701932,-9.759125,0.6618624,0.4495791,-10.97,-0.6683204,0.1059999,-9.820148,0.656,
0.003847599,-9.494367,0.4831311,0.1691551,-9.752397,0.6651178,0.4495791,-10.97,-0.6683204,0.1059999,-9.820501,0.656,
0.003780365,-9.49383,0.4816356,0.1713374,-9.750149,0.6676114,0.4495791,-10.97,-0.6683204,0.1059999,-9.821038,0.656,
0.003958941,-9.493532,0.4807603,0.1758358,-9.748065,0.6673794,0.4495791,-10.97,-0.6683204,0.1059999,-9.821556,0.656,
0.004934311,-9.492016,0.4792927,0.1831861,-9.744554,0.6636387,0.4495791,-10.97,-0.6683204,0.1059999,-9.822389,0.656,
0.005865812,-9.490239,0.4780383,0.1929824,-9.739584,0.6566761,0.4495791,-10.97,-0.6683204,0.1059999,-9.823111,0.656,
0.007473469,-9.4892,0.4769189,0.2048254,-9.733107,0.6470194,0.4495791,-10.97,-0.6683204,0.1059999,-9.823909,0.656,
0.008397579,-9.488544,0.4758403,0.2147911,-9.724236,0.6358925,0.4495791,-10.97,-0.6683204,0.1059999,-9.825073,0.656,
0.01037979,-9.487491,0.4734055,0.225347,-9.715489,0.6246238,0.4495791,-10.97,-0.6683204,0.1059999,-9.826012,0.656,
0.01132822,-9.487687,0.4708326,0.2348299,-9.708523,0.6141186,0.4495791,-10.97,-0.6683204,0.1059999,-9.827328,0.656,
0.005116463,-9.489995,0.4680268,0.2387507,-9.704189,0.6076294,0.4495791,-10.97,-0.6683204,0.1059999,-9.82835,0.656,
0.004214764,-9.489244,0.4675686,0.240119,-9.703437,0.6040278,0.4495791,-10.97,-0.6683204,0.1059999,-9.82974,0.656,
0.009453058,-9.488933,0.4685524,0.2384219,-9.705505,0.6029322,0.4495791,-10.97,-0.6683204,0.1059999,-9.830786,0.656,
0.009741545,-9.489475,0.4714178,0.2355223,-9.708018,0.602315,0.4495791,-10.97,-0.6683204,0.1059999,-9.831823,0.656,
0.00966692,-9.491236,0.474693,0.2340755,-9.711267,0.602159,0.4495791,-10.97,-0.6683204,0.1059999,-9.83284,0.656,
0.009117603,-9.492674,0.4756656,0.2319758,-9.715744,0.6029904,0.4495791,-10.97,-0.6683204,0.1059999,-9.833826,0.656,
0.007283926,-9.494753,0.4771268,0.2288439,-9.721464,0.6056831,0.4495791,-10.97,-0.6683204,0.1059999,-9.83477,0.656,
0.00415206,-9.495972,0.4777686,0.2271919,-9.728077,0.6090181,0.4495791,-10.97,-0.6683204,0.1059999,-9.835944,0.656,
0.002436161,-9.496027,0.4781294,0.2262845,-9.734955,0.6122203,0.4495791,-10.97,-0.6683204,0.1059999,-9.836751,0.656,
-0.002730846,-9.496535,0.4791061,0.2259188,-9.741637,0.6157305,0.4495791,-10.97,-0.6683204,0.1059999,-9.837482,0.656,
-0.005853653,-9.496659,0.4798145,0.2248857,-9.747355,0.6216757,0.4495791,-10.97,-0.6683204,0.1059999,-9.838132,0.656,
-0.01206779,-9.497253,0.4817201,0.2238922,-9.751797,0.6289427,0.4495791,-10.97,-0.6683204,0.1059999,-9.838859,0.656,
-0.01690602,-9.497104,0.4834631,0.22264,-9.757272,0.6386622,0.4495791,-10.97,-0.6683204,0.1059999,-9.83929,0.656,
-0.02139425,-9.497151,0.4841234,0.2215478,-9.763597,0.6504448,0.4495791,-10.97,-0.6683204,0.1059999,-9.839706,0.656,
-0.02354217,-9.497219,0.4839854,0.2195406,-9.768521,0.661395,0.4495791,-10.97,-0.6683204,0.1059999,-9.839894,0.656,
-0.02697754,-9.496927,0.484024,0.2180626,-9.773051,0.6705671,0.4495791,-10.97,-0.6683204,0.1059999,-9.839976,0.656,
