Position_HeadSet_x,Position_HeadSet_y,Position_HeadSet_z,Position_Right_x,Position_Right_y,Position_Right_z,Position_Left_x,Position_Left_y,Position_Left_z,E_x,E_y,E_z,E_x,E_y,E_z,R_x,R_y,R_z,
-4.041054,-10.19255,-0.4088044,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40387,0.226,-0.404,-10.33833,0.226,0.1059999,-9.514858,-0.204,
-4.041043,-10.19253,-0.4086597,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.4032,0.226,-0.404,-10.33843,0.226,0.1059999,-9.515525,-0.204,
-4.041037,-10.19275,-0.4083188,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40252,0.226,-0.404,-10.33848,0.226,0.1059999,-9.516174,-0.204,
-4.041071,-10.19248,-0.4088271,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40183,0.226,-0.404,-10.33849,0.226,0.1059999,-9.516806,-0.204,
-4.041001,-10.19243,-0.4089949,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40114,0.226,-0.404,-10.33844,0.226,0.1059999,-9.517414,-0.204,
-4.041097,-10.19264,-0.4085743,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.40044,0.226,-0.404,-10.33835,0.226,0.1059999,-9.517998,-0.204,
-4.041028,-10.19243,-0.4088571,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39974,0.226,-0.404,-10.33821,0.226,0.1059999,-9.518553,-0.204,
-4.041017,-10.19252,-0.4086962,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39905,0.226,-0.404,-10.33802,0.226,0.1059999,-9.519077,-0.204,
-4.041005,-10.19267,-0.4084818,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39836,0.226,-0.404,-10.33779,0.226,0.1059999,-9.519568,-0.204,
-4.041131,-10.19252,-0.4090402,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39769,0.226,-0.404,-10.33751,0.226,0.1059999,-9.520023,-0.204,
-4.041077,-10.19279,-0.408577,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39638,0.226,-0.404,-10.33682,0.226,0.1059999,-9.520818,-0.204,
-4.040959,-10.1925,-0.4088762,-1.217411,-11.01,0.007724524,-1.217411,-11.01,0.007724524,-2.444,-10.39545,0.226,-0.404,-10.3362,0.226,0.1059999,-9.521304,-0.204,
